tag,seed,h,minutes_ahead,AQL,MAE,RMSE,AQCR,coverage80,AIW
lstm,42,82,1230,25.87368240356445,65.52924346923828,389.9174499511719,0.0,81.8429361837722,157.95297241210938
lstm,42,83,1245,25.835321044921876,65.59048461914062,389.9220275878906,0.0,81.06949393123027,154.3134307861328
lstm,42,84,1260,25.82854118347168,65.67619323730469,389.3688049316406,0.0,81.4663538136207,155.73812866210938
lstm,42,85,1275,25.815851593017577,65.59427642822266,389.3680725097656,0.0,81.43738593899366,155.31564331054688
lstm,42,86,1290,25.80122184753418,65.53055572509766,389.3779602050781,0.0,80.73346658555661,153.6499481201172
lstm,42,87,1305,25.833320999145506,65.60572814941406,389.40338134765625,0.0,81.82265867153326,157.07574462890625
lstm,42,88,1320,25.769351959228516,65.36736297607422,389.3641357421875,0.0,79.89629500883521,150.47071838378906
lstm,42,89,1335,25.813414764404296,65.54479217529297,389.4193420410156,0.0,80.57993685003332,152.50718688964844
lstm,42,90,1350,25.82835807800293,65.41580963134766,389.38751220703125,0.0,81.89507835810087,157.9374237060547
lstm,42,91,1365,25.767832565307618,65.15615844726562,389.30517578125,0.0,78.09159641957069,146.07418823242188
lstm,42,92,1380,25.78681182861328,65.40001678466797,389.3838195800781,0.0,79.68772631152052,149.79904174804688
lstm,42,93,1395,25.846273040771486,65.62541961669922,389.43939208984375,0.0,81.45186987630717,155.70303344726562
lstm,42,94,1410,25.80212745666504,65.48304748535156,389.4263916015625,0.0,79.65006807450537,149.40902709960938
lstm,42,95,1425,25.782360076904297,65.33026123046875,389.37554931640625,0.0,79.65586164943078,150.8920440673828
lstm,42,96,1440,25.814418411254884,65.51315307617188,389.43389892578125,0.0,79.86443034674546,150.74703979492188
gru,42,1,15,25.26740417480469,63.36533737182617,388.8560485839844,0.0,83.69108658497726,160.29220581054688
gru,42,2,30,25.33234519958496,63.732872009277344,388.9390563964844,0.0,82.84812143333043,158.0721435546875
gru,42,3,45,25.39045104980469,64.08452606201172,389.03350830078125,0.0,82.11523420526636,156.12315368652344
gru,42,4,60,25.468107604980467,64.16795349121094,389.05096435546875,0.0,79.00118768285971,148.24642944335938
gru,42,5,75,25.51652946472168,64.39772033691406,389.110595703125,0.0,83.0451029807943,159.03622436523438
gru,42,6,90,25.568637084960937,64.63716125488281,389.087646484375,0.0,82.85391500825584,159.97994995117188
gru,42,7,105,25.550215911865234,64.62781524658203,389.0617980957031,0.0,81.9935691318328,157.48265075683594
gru,42,8,120,25.522388458251953,64.5334701538086,389.0281982421875,0.0,81.25778511630601,154.65940856933594
gru,42,9,135,25.57587661743164,64.6562271118164,389.1090393066406,0.0,82.02253700645984,157.5665740966797
gru,42,10,150,25.571173477172852,64.61488342285156,389.0980224609375,0.0,81.67781929839808,155.60183715820312
gru,42,11,165,25.66912384033203,64.923828125,389.2224426269531,0.0,81.79369079690623,157.0173797607422
gru,42,12,180,25.703921127319337,65.0615234375,389.2449951171875,0.0,82.90026360765911,161.64053344726562
gru,42,13,195,25.739435577392577,65.17274475097656,389.2354736328125,0.0,82.30352539034212,159.5424041748047
gru,42,14,210,25.665668487548828,64.94581604003906,389.18231201171875,0.0,82.63375916109035,160.56118774414062
gru,42,15,225,25.66017875671387,64.95301055908203,389.1888427734375,0.0,81.3244112279482,156.51588439941406
gru,42,16,240,25.66884880065918,64.96611022949219,389.18798828125,0.0,81.64016106138293,158.03469848632812
gru,42,17,255,25.769438171386717,65.29896545410156,389.2472229003906,0.0,82.19344746675937,159.4955596923828
gru,42,18,270,25.703204727172853,65.1031494140625,389.21044921875,0.0,81.73575504765216,158.29139709472656
gru,42,19,285,25.692263031005858,65.0439682006836,389.18353271484375,0.0,80.61759508704847,154.01593017578125
gru,42,20,300,25.752156066894532,65.19559478759766,389.17120361328125,0.0,80.1888705425683,153.60166931152344
gru,42,21,315,25.790071868896483,65.36837005615234,389.223388671875,0.0,82.83363749601692,162.06382751464844
gru,42,22,330,25.828115463256836,65.51619720458984,389.2414245605469,0.0,80.41192317719648,154.08224487304688
gru,42,23,345,25.791294479370116,65.40214538574219,389.2559509277344,0.0,81.48952811332234,156.87875366210938
gru,42,24,360,25.7589412689209,65.2606430053711,389.18011474609375,0.0,80.01216650734335,153.5631866455078
gru,42,25,375,25.758731079101562,65.29977416992188,389.1910705566406,0.0,82.08336954317662,159.64080810546875
gru,42,26,390,25.760598373413085,65.27833557128906,389.1851501464844,0.0,80.99707424466267,156.73629760742188
gru,42,27,405,25.73476448059082,65.21107482910156,389.1692810058594,0.0,80.26129022913588,153.60313415527344
gru,42,28,420,25.768069076538087,65.31643676757812,389.21832275390625,0.0,81.77631007213002,157.85296630859375
gru,42,29,435,25.78360061645508,65.43016815185547,389.1780700683594,0.0,81.9269430201906,158.5157928466797
gru,42,30,450,25.731560516357423,65.16007232666016,389.1343994140625,0.0,79.86153355928276,152.0504913330078
gru,42,31,465,25.76527633666992,65.39331817626953,389.186767578125,0.0,80.38585209003215,153.88406372070312
gru,42,32,480,25.778909301757814,65.41917419433594,389.2527160644531,0.0,82.3759450769097,160.17991638183594
gru,42,33,495,25.77037239074707,65.45903778076172,389.2088317871094,0.0,80.58283363749602,155.31297302246094
gru,42,34,510,25.784659576416015,65.52178192138672,389.2159118652344,0.0,81.54167028765099,157.66897583007812
gru,42,35,525,25.709268188476564,65.26117706298828,389.1757507324219,0.0,81.02893890675242,155.99745178222656
gru,42,36,540,25.746995162963866,65.3851547241211,389.1886291503906,0.0,82.57872019929898,160.46412658691406
gru,42,37,555,25.726502990722658,65.34628295898438,389.200439453125,0.0,81.76472292227919,157.02101135253906
gru,42,38,570,25.69260940551758,65.162353515625,389.1385803222656,0.0,80.99417745719997,155.45999145507812
gru,42,39,585,25.693080139160156,65.2483901977539,389.1480407714844,0.0,81.27226905361954,156.25674438476562
gru,42,40,600,25.682144927978516,65.18260955810547,389.14959716796875,0.0,80.8725123837664,154.76319885253906
gru,42,41,615,25.66216163635254,65.18944549560547,389.1562194824219,0.0,81.59381246197967,156.07228088378906
gru,42,42,630,25.70210990905762,65.33053588867188,389.1893310546875,0.0,83.04799976825701,161.52842712402344
gru,42,43,645,25.642523956298827,65.08671569824219,389.1645812988281,0.0,82.24269285362533,158.43145751953125
gru,42,44,660,25.64745330810547,65.1753158569336,389.16680908203125,0.0,81.81107152168245,156.4447784423828
gru,42,45,675,25.64333381652832,65.0835952758789,389.1650390625,0.0,81.9964659192955,157.3782196044922
gru,42,46,690,25.621432876586915,65.03302764892578,389.13787841796875,0.0,82.57582341183627,158.81033325195312
gru,42,47,705,25.610303115844726,65.00865936279297,389.18646240234375,0.0,82.12682135511717,157.81129455566406
gru,42,48,720,25.682463455200196,65.0947036743164,389.177490234375,0.0,84.81793690796906,167.10952758789062
gru,42,49,735,25.67966651916504,65.15851593017578,389.8145751953125,0.0,82.86839894556937,159.88441467285156
gru,42,50,750,25.666851425170897,65.09581756591797,389.7240905761719,0.0,82.94081863213695,160.14247131347656
gru,42,51,765,25.604611587524413,64.86958312988281,389.6773986816406,0.0,80.80298948466151,153.34326171875
gru,42,52,780,25.647528076171874,65.0301284790039,389.7109069824219,0.0,81.52428956287477,155.5471649169922
gru,42,53,795,25.6211238861084,64.94827270507812,389.7329406738281,0.0,82.17896352944585,157.47564697265625
gru,42,54,810,25.635354614257814,64.82677459716797,389.6846618652344,0.0,78.76944468584341,148.60719299316406
gru,42,55,825,25.61298599243164,64.85472106933594,389.7269592285156,0.0,82.03702094377336,157.47238159179688
gru,42,56,840,25.680657958984376,65.0141372680664,389.7944641113281,0.0,84.41238666319052,164.9893035888672
gru,42,57,855,25.60849800109863,64.8131332397461,389.7569885253906,0.0,82.95530256945048,160.28639221191406
gru,42,58,870,25.59291305541992,64.80901336669922,389.75701904296875,0.0,81.9182526578025,157.20181274414062
