tag,seed,h,minutes_ahead,AQL,MAE,RMSE,AQCR,coverage80,AIW
lstm,42,2,30,25.68480176303698,64.8251982601919,389.23209889171966,0.0,81.14770719272327,156.9591726875704
lstm,42,3,45,25.794118928046554,65.91849396154775,389.4534999505386,0.0,80.95362243272211,155.84183755701866
lstm,42,4,60,25.816813656512107,66.30514880008033,389.60453350907477,0.0,79.79201066017787,152.3409054832794
lstm,42,5,75,25.880744183925845,65.16072245531642,389.2182161313685,0.0,80.98259030734914,157.55802322624086
lstm,42,6,90,25.911524061417783,65.43505393807179,389.2578468365898,0.0,80.55386576286898,157.32999548295126
lstm,42,7,105,25.907170672674404,66.01103293669539,389.41578466337137,0.0,80.6465629616755,156.71619030523902
lstm,42,8,120,25.906619522836458,66.16776008407749,389.39878458705033,0.0,80.21204484226992,154.4914207514339
lstm,42,9,135,25.908357954567737,65.72782478087674,389.30411418208035,0.0,80.80298948466151,157.68557182975346
lstm,42,10,150,25.948661300881263,65.81361959132724,389.29822734688116,0.0,80.01216650734335,154.5880863032613
lstm,42,11,165,25.984321654402653,65.63570521387375,389.2133506522047,0.0,80.40612960227108,156.92969499826992
lstm,42,12,180,26.00310149724057,65.55578385501667,389.1856097846999,0.0,80.74795052287014,160.0429167971624
lstm,42,13,195,26.0400811551652,65.60815776183759,389.20508433391416,0.0,80.38295530256944,157.8588129097442
lstm,42,14,210,26.031416642632678,66.02073838927556,389.3583721384083,0.0,80.7160858607804,159.05691670611722
lstm,42,15,225,26.022271636981703,66.4272548974088,389.5020057056284,0.0,80.42930390197272,157.0554886422696
lstm,42,16,240,26.075769803267434,66.9696167410327,389.6819897547125,0.0,80.5770400625706,158.84175576162176
lstm,42,17,255,26.119836105196704,65.79817894167172,389.27246655827634,0.0,79.96581790794009,157.2877602222169
lstm,42,18,270,26.089912238902354,66.50649728658958,389.5555137350951,0.0,80.31053561600186,158.19124356434995
lstm,42,19,285,26.06306711604201,66.31326247052938,389.4789489517169,0.0,79.595029112714,154.23788918014063
lstm,42,20,300,26.100853712827224,66.4650273886718,389.5139789203436,0.0,79.17499493062195,153.593756511359
lstm,42,21,315,26.130358502943494,66.3054137884535,389.55215430855606,0.0,80.74795052287014,162.40102810501298
lstm,42,22,330,26.098410054859016,66.09713489405871,389.48479777182615,0.0,80.02085686973147,156.14817573975395
lstm,42,23,345,26.09786666636287,66.1453445890958,389.5315808914452,0.0,80.4988268010776,157.79639983052382
lstm,42,24,360,26.119777972635898,66.94016967539888,389.75888800044083,0.0,79.49943512644478,154.9429698446334
lstm,42,25,375,26.119260024733432,66.36344876265927,389.55128961221567,0.0,80.42351032704731,159.4844558867645
lstm,42,26,390,26.154131360434974,67.27424591604033,389.8502983372695,0.0,80.02954723211958,157.64313780782862
lstm,42,27,405,26.094069150500466,66.82583592982407,389.72320725573223,0.0,79.56606123808696,154.39250462811904
lstm,42,28,420,26.09691545744895,66.50331916993059,389.65384215827004,0.0,80.39743923988297,158.01827705135162
lstm,42,29,435,26.11847954257422,66.12285122317307,389.5082318122108,0.0,80.29605167868833,157.64353484594415
lstm,42,30,450,26.08786660974021,66.42001714194696,389.5634924746877,0.0,79.2213435300252,152.86049290311993
lstm,42,31,465,26.10926365077973,66.40255939308905,389.6200169897426,0.0,79.5226094261464,154.12715158933878
lstm,42,32,480,26.119578820654926,66.54548665712676,389.7094729184189,0.0,80.866718808841,160.01146177006595
lstm,42,33,495,26.174172212473557,67.11670372147704,389.8424804971716,0.0,79.5226094261464,154.84818932702927
lstm,42,34,510,26.16706755242916,66.21649165473363,389.54036244990016,0.0,79.93685003331305,156.01793497060433
lstm,42,35,525,26.14390101725433,66.77924558765378,389.7405932844753,0.0,79.62399698734104,154.38490867748814
lstm,42,36,540,26.15920017516431,66.02950265482446,389.5163116817773,0.0,80.46116856406246,157.74413028438693
lstm,42,37,555,26.124554871072036,66.32796546773751,389.6332357538633,0.0,80.28156774137481,156.0309428973149
lstm,42,38,570,26.135368094968804,66.37385676524849,389.6343455379346,0.0,79.41542829002636,153.47326077659358
lstm,42,39,585,26.112204421094003,66.51063199401152,389.8218791595256,0.0,80.03244401958229,155.85611512582275
lstm,42,40,600,26.0998018436104,66.52925991010277,389.7901479396418,0.0,79.53419657599721,153.7434809195922
lstm,42,41,615,26.08013529880762,66.15285204904627,389.70471521281047,0.0,80.06720546913473,154.97342748902264
lstm,42,42,630,26.081802910267733,65.97843044467281,389.61790758267523,0.0,81.08108108108108,159.50784381786997
